packageId,transactionModule,sender,type,parsedJson,bcsEncoding,bcs,id,timestampMs
0x70285592c97965e811e0c6f98dccc3a9c2b4ad854b3594faab9597ada267b860,trade,0x0a9fdd6b11b17d5b47212f7b5a11daecdee7766a141ae1f1cf646808ff628150,0x70285592c97965e811e0c6f98dccc3a9c2b4ad854b3594faab9597ada267b860::trade::RepayFlashSwapEvent,"{""amount_x_debt"":""2167160442"",""amount_y_debt"":""0"",""paid_x"":""2167160442"",""paid_y"":""0"",""pool_id"":""0x455cf8d2ac91e7cb883f515874af750ed3cd18195c970b7a2d46235ac2b0c388"",""reserve_x"":""813532262427766"",""reserve_y"":""3882598834871"",""sender"":""0x0a9fdd6b11b17d5b47212f7b5a11daecdee7766a141ae1f1cf646808ff628150""}",base64,Cp/daxGxfVtHIS97WhHa7N7ndmoUGuHxz2RoCP9igVBFXPjSrJHny4g/UVh0r3UO080YGVyXC3otRiNawrDDiHo+LIEAAAAAAAAAAAAAAAB6PiyBAAAAAAAAAAAAAAAAduyDPefjAgC3ouz8hwMAAA==,"{""eventSeq"":""1"",""txDigest"":""B99hyus3K1fNJKxN4c8PfZowXYpgn5AATXDpE5atByv9""}",1745874231740
0x70285592c97965e811e0c6f98dccc3a9c2b4ad854b3594faab9597ada267b860,trade,0x0a9fdd6b11b17d5b47212f7b5a11daecdee7766a141ae1f1cf646808ff628150,0x70285592c97965e811e0c6f98dccc3a9c2b4ad854b3594faab9597ada267b860::trade::SwapEvent,"{""amount_x"":""2167160442"",""amount_y"":""7725594"",""fee_amount"":""3467457"",""liquidity"":""609084294687351"",""pool_id"":""0x455cf8d2ac91e7cb883f515874af750ed3cd18195c970b7a2d46235ac2b0c388"",""protocol_fee"":""866864"",""reserve_x"":""813530095267324"",""reserve_y"":""3882598834871"",""sender"":""0x0a9fdd6b11b17d5b47212f7b5a11daecdee7766a141ae1f1cf646808ff628150"",""sqrt_price_after"":""1102490411375530662"",""sqrt_price_before"":""1102490645353095340"",""tick_index"":{""bits"":4294910946},""x_for_y"":true}",base64,Cp/daxGxfVtHIS97WhHa7N7ndmoUGuHxz2RoCP9igVBFXPjSrJHny4g/UVh0r3UO080YGVyXC3otRiNawrDDiAF6PiyBAAAAABridQAAAAAArGB2lGbVTA8AAAAAAAAAAKYSUBow1UwPAAAAAAAAAAB36gV99SkCAAAAAAAAAAAA4iP//8HoNAAAAAAAMDoNAAAAAAD8rVe85uMCALei7PyHAwAA,"{""eventSeq"":""0"",""txDigest"":""B99hyus3K1fNJKxN4c8PfZowXYpgn5AATXDpE5atByv9""}",1745874231740
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""7939412291001179853"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745876529115"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":true,""maker_fees"":""221014"",""market_order"":false,""order_deep_price"":{""asset_is_base"":true,""deep_per_asset"":""15843301""},""order_id"":""65934215789404124048614923"",""order_inserted"":true,""order_type"":3,""original_quantity"":""27900000000"",""paid_fees"":""0"",""pool_id"":""0x183df694ebc852a5f90a959f0f563b82ac9691e42357e9a9fe961d71a1b809c8"",""price"":""3574300"",""self_matching_option"":2,""status"":0,""timestamp"":""1745874230625"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,GD32lOvIUqX5CpWfD1Y7gqyWkeQjV+mp/pYdcaG4CcgLZuH//////xyKNgAAAAAANEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n3N3n7yaXUubs3m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EAwIcijYAAAAAAAEAN/h+BgAAAAHlv/EAAAAAANuvWX6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAABWXwMAAAAAAOsCAAAAAAAAAAAAAWGdNn6WAQAA,"{""eventSeq"":""1"",""txDigest"":""Dmi15zCFZ2wPaH6iJYvd87dbfAPVxcfu8Nxi4SHzHkj7""}",1745874231369
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""7939412291001179853"",""expire_timestamp"":""1745876529115"",""is_bid"":true,""order_id"":""65934215789404124048614923"",""placed_quantity"":""27900000000"",""pool_id"":""0x183df694ebc852a5f90a959f0f563b82ac9691e42357e9a9fe961d71a1b809c8"",""price"":""3574300"",""timestamp"":""1745874230625"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,NEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n0YPfaU68hSpfkKlZ8PVjuCrJaR5CNX6an+lh1xobgJyAtm4f//////HIo2AAAAAADN3n7yaXUubs3m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EHIo2AAAAAAABADf4fgYAAADbr1l+lgEAAGGdNn6WAQAA,"{""eventSeq"":""0"",""txDigest"":""Dmi15zCFZ2wPaH6iJYvd87dbfAPVxcfu8Nxi4SHzHkj7""}",1745874231369
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""9163146637182877134"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745876529069"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":false,""maker_fees"":""0"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""0""},""order_id"":""170141183464723973252288411796122142527"",""order_inserted"":true,""order_type"":3,""original_quantity"":""218940000000"",""paid_fees"":""0"",""pool_id"":""0xf948981b806057580f91622417534f491da5f61aeaf33d0ed8e69fd5691c95ce"",""price"":""230650000"",""self_matching_option"":2,""status"":0,""timestamp"":""1745874230493"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,+UiYG4BgV1gPkWIkF1NPSR2l9hrq8z0O2Oaf1Wkclc4/h3QAAAAAAJBwvw0AAACANEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n3OvRluUQkqf83m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EAwKQcL8NAAAAAAAAR9f5MgAAAAAAAAAAAAAAAK2vWX6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAOsCAAAAAAAAAAAAAd2cNn6WAQAA,"{""eventSeq"":""3"",""txDigest"":""HFVyNZHW6MVCDyTG3eJqaUwgjEdubeQCJC4ZdeUpZ5rm""}",1745874231364
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""9163146637182877134"",""expire_timestamp"":""1745876529069"",""is_bid"":false,""order_id"":""170141183464723973252288411796122142527"",""placed_quantity"":""218940000000"",""pool_id"":""0xf948981b806057580f91622417534f491da5f61aeaf33d0ed8e69fd5691c95ce"",""price"":""230650000"",""timestamp"":""1745874230493"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,NEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n35SJgbgGBXWA+RYiQXU09JHaX2GurzPQ7Y5p/VaRyVzj+HdAAAAAAAkHC/DQAAAIDOvRluUQkqf83m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EkHC/DQAAAAAAAEfX+TIAAACtr1l+lgEAAN2cNn6WAQAA,"{""eventSeq"":""2"",""txDigest"":""HFVyNZHW6MVCDyTG3eJqaUwgjEdubeQCJC4ZdeUpZ5rm""}",1745874231364
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""2296499330790792517"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745876529069"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":true,""maker_fees"":""0"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""0""},""order_id"":""4112517142239551510972690281"",""order_inserted"":true,""order_type"":3,""original_quantity"":""226510000000"",""paid_fees"":""0"",""pool_id"":""0xf948981b806057580f91622417534f491da5f61aeaf33d0ed8e69fd5691c95ce"",""price"":""222940000"",""self_matching_option"":2,""status"":0,""timestamp"":""1745874230493"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,+UiYG4BgV1gPkWIkF1NPSR2l9hrq8z0O2Oaf1Wkclc5pb4f//////2DLSQ0AAAAANEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n1FHbVW+c3eH83m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EAwJgy0kNAAAAAAGATwy9NAAAAAAAAAAAAAAAAK2vWX6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAOsCAAAAAAAAAAAAAd2cNn6WAQAA,"{""eventSeq"":""1"",""txDigest"":""HFVyNZHW6MVCDyTG3eJqaUwgjEdubeQCJC4ZdeUpZ5rm""}",1745874231364
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""2296499330790792517"",""expire_timestamp"":""1745876529069"",""is_bid"":true,""order_id"":""4112517142239551510972690281"",""placed_quantity"":""226510000000"",""pool_id"":""0xf948981b806057580f91622417534f491da5f61aeaf33d0ed8e69fd5691c95ce"",""price"":""222940000"",""timestamp"":""1745874230493"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,NEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n35SJgbgGBXWA+RYiQXU09JHaX2GurzPQ7Y5p/VaRyVzmlvh///////YMtJDQAAAABFHbVW+c3eH83m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EYMtJDQAAAAABgE8MvTQAAACtr1l+lgEAAN2cNn6WAQAA,"{""eventSeq"":""0"",""txDigest"":""HFVyNZHW6MVCDyTG3eJqaUwgjEdubeQCJC4ZdeUpZ5rm""}",1745874231364
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,pool_script,0x9612cd3650084c1ad85e6e6618de7a69b0dd2b864ded4566a63a73a7b096f25d,0x1eabed72c53feb3805120a081dc15963c204dc8d091542592abaf7a35689b2fb::pool::ClosePositionEvent,"{""pool"":""0x72f5c6eef73d77de271886219a2543e7c29a33de19a6c69c5cf1899f729c3f17"",""position"":""0xbf6efc5f5da36c09c3d6051aefcf759cae3401ca6254f091245f8be40fe65559""}",base64,cvXG7vc9d94nGIYhmiVD58KaM94ZpsacXPGJn3KcPxe/bvxfXaNsCcPWBRrvz3WcrjQBymJU8JEkX4vkD+ZVWQ==,"{""eventSeq"":""5"",""txDigest"":""HFiw9d1PLnhRSPQRmnQgyrySsYG4sEwKbgJ54MWbecTt""}",1745874231364
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,pool_script,0x9612cd3650084c1ad85e6e6618de7a69b0dd2b864ded4566a63a73a7b096f25d,0x1eabed72c53feb3805120a081dc15963c204dc8d091542592abaf7a35689b2fb::pool::CollectFeeEvent,"{""amount_a"":""0"",""amount_b"":""0"",""pool"":""0x72f5c6eef73d77de271886219a2543e7c29a33de19a6c69c5cf1899f729c3f17"",""position"":""0xbf6efc5f5da36c09c3d6051aefcf759cae3401ca6254f091245f8be40fe65559""}",base64,v278X12jbAnD1gUa7891nK40AcpiVPCRJF+L5A/mVVly9cbu9z133icYhiGaJUPnwpoz3hmmxpxc8Ymfcpw/FwAAAAAAAAAAAAAAAAAAAAA=,"{""eventSeq"":""4"",""txDigest"":""HFiw9d1PLnhRSPQRmnQgyrySsYG4sEwKbgJ54MWbecTt""}",1745874231364
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,pool_script,0x9612cd3650084c1ad85e6e6618de7a69b0dd2b864ded4566a63a73a7b096f25d,0x1eabed72c53feb3805120a081dc15963c204dc8d091542592abaf7a35689b2fb::pool::RemoveLiquidityEvent,"{""after_liquidity"":""0"",""amount_a"":""98365448726078"",""amount_b"":""22295945115912"",""liquidity"":""31506927622762035"",""pool"":""0x72f5c6eef73d77de271886219a2543e7c29a33de19a6c69c5cf1899f729c3f17"",""position"":""0xbf6efc5f5da36c09c3d6051aefcf759cae3401ca6254f091245f8be40fe65559"",""tick_lower"":{""bits"":4294949836},""tick_upper"":{""bits"":4294949896}}",base64,cvXG7vc9d94nGIYhmiVD58KaM94ZpsacXPGJn3KcPxe/bvxfXaNsCcPWBRrvz3WcrjQBymJU8JEkX4vkD+ZVWcy7//8IvP//My7rPGLvbwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA+JqF9dlkAAAh54y1HFAAA,"{""eventSeq"":""3"",""txDigest"":""HFiw9d1PLnhRSPQRmnQgyrySsYG4sEwKbgJ54MWbecTt""}",1745874231364
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,pool_script_v2,0x9612cd3650084c1ad85e6e6618de7a69b0dd2b864ded4566a63a73a7b096f25d,0xdc67d6de3f00051c505da10d8f6fbab3b3ec21ec65f0dc22a2f36c13fc102110::pool::CollectRewardV2Event,"{""amount"":""136099382"",""pool"":""0x72f5c6eef73d77de271886219a2543e7c29a33de19a6c69c5cf1899f729c3f17"",""position"":""0xbf6efc5f5da36c09c3d6051aefcf759cae3401ca6254f091245f8be40fe65559"",""rewarder_type"":{""name"":""356a26eb9e012a68958082340d4c4116e7f55615cf27affcff209cf0ae544f59::wal::WAL""}}",base64,v278X12jbAnD1gUa7891nK40AcpiVPCRJF+L5A/mVVly9cbu9z133icYhiGaJUPnwpoz3hmmxpxc8Ymfcpw/F0ozNTZhMjZlYjllMDEyYTY4OTU4MDgyMzQwZDRjNDExNmU3ZjU1NjE1Y2YyN2FmZmNmZjIwOWNmMGFlNTQ0ZjU5Ojp3YWw6OldBTDa2HAgAAAAA,"{""eventSeq"":""2"",""txDigest"":""HFiw9d1PLnhRSPQRmnQgyrySsYG4sEwKbgJ54MWbecTt""}",1745874231364
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,pool_script_v2,0x9612cd3650084c1ad85e6e6618de7a69b0dd2b864ded4566a63a73a7b096f25d,0xdc67d6de3f00051c505da10d8f6fbab3b3ec21ec65f0dc22a2f36c13fc102110::pool::CollectRewardV2Event,"{""amount"":""9225860"",""pool"":""0x72f5c6eef73d77de271886219a2543e7c29a33de19a6c69c5cf1899f729c3f17"",""position"":""0xbf6efc5f5da36c09c3d6051aefcf759cae3401ca6254f091245f8be40fe65559"",""rewarder_type"":{""name"":""0000000000000000000000000000000000000000000000000000000000000002::sui::SUI""}}",base64,v278X12jbAnD1gUa7891nK40AcpiVPCRJF+L5A/mVVly9cbu9z133icYhiGaJUPnwpoz3hmmxpxc8Ymfcpw/F0owMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAyOjpzdWk6OlNVSYTGjAAAAAAA,"{""eventSeq"":""1"",""txDigest"":""HFiw9d1PLnhRSPQRmnQgyrySsYG4sEwKbgJ54MWbecTt""}",1745874231364
0x2d8c2e0fc6dd25b0214b3fa747e0fd27fd54608142cd2e4f64c1cd350cc4add4,pool_script_v2,0x9612cd3650084c1ad85e6e6618de7a69b0dd2b864ded4566a63a73a7b096f25d,0x1eabed72c53feb3805120a081dc15963c204dc8d091542592abaf7a35689b2fb::pool::CollectFeeEvent,"{""amount_a"":""0"",""amount_b"":""0"",""pool"":""0x72f5c6eef73d77de271886219a2543e7c29a33de19a6c69c5cf1899f729c3f17"",""position"":""0xbf6efc5f5da36c09c3d6051aefcf759cae3401ca6254f091245f8be40fe65559""}",base64,v278X12jbAnD1gUa7891nK40AcpiVPCRJF+L5A/mVVly9cbu9z133icYhiGaJUPnwpoz3hmmxpxc8Ymfcpw/FwAAAAAAAAAAAAAAAAAAAAA=,"{""eventSeq"":""0"",""txDigest"":""HFiw9d1PLnhRSPQRmnQgyrySsYG4sEwKbgJ54MWbecTt""}",1745874231364
0x6c796c3ab3421a68158e0df18e4657b2827b1f8fed5ed4b82dba9c935988711b,gateway,0xf95c57086aed4693df372ccbce420601bc102d20d34507e731946c3d4410ee13,0x3492c874c1e3b3e2984e8c41b589e642d4d0a5d6459e5a9cfc2d52fd7c89c267::events::LiquidityProvided,"{""after_liquidity"":""7222320021100523"",""before_liquidity"":""2434987047151396"",""coin_a_amount"":""105710751837644"",""coin_b_amount"":""194273952263"",""current_sqrt_price"":""1102640661622057758"",""current_tick_index"":{""bits"":4294910949},""liquidity"":""4787332973949127"",""lower_tick"":{""bits"":4294910936},""pool_coin_a_amount"":""690616505874782"",""pool_coin_b_amount"":""2570012660277"",""pool_id"":""0x3b585786b13af1d8ea067ab37101b6513a05d2f90cfe60e8b1d9e1b46a63c4fa"",""position_id"":""0x136d1f0a61b70c13e3417883d1a99817715e2a3a904e9fff1a044c165dbce1be"",""sequence_number"":""2550711"",""upper_tick"":{""bits"":4294910976}}",base64,O1hXhrE68djqBnqzcQG2UToF0vkM/mDosdnhtGpjxPoTbR8KYbcME+NBeIPRqZgXcV4qOpBOn/8aBEwWXbzhvsztz7MkYAAAB0KhOy0AAABeOYKvHHQCADUSsWBWAgAAx3BV0Q0CEQAAAAAAAAAAACRn+pmbpggAAAAAAAAAAADr109rqagZAAAAAAAAAAAAHmvi9tZdTQ8AAAAAAAAAAOUj///YI///ACT//7frJgAAAAAAAAAAAAAAAAA=,"{""eventSeq"":""3"",""txDigest"":""8uJRiXjUxHLmNg76gMwjdDZuk9BHuhem5i7CpjiCNocH""}",1745874231360
0x6c796c3ab3421a68158e0df18e4657b2827b1f8fed5ed4b82dba9c935988711b,gateway,0xf95c57086aed4693df372ccbce420601bc102d20d34507e731946c3d4410ee13,0xf1962ddb76a7f9968b4e597278d3cc717a00620cc421b00e3429c5c071eba26a::events::PoolTickUpdate,"{""index"":{""bits"":4294910976},""liquidity_gross"":""6807932053273241"",""liquidity_net"":{""bits"":""340282366920938463463367800184746330401""},""pool"":""0x3b585786b13af1d8ea067ab37101b6513a05d2f90cfe60e8b1d9e1b46a63c4fa""}",base64,O1hXhrE68djqBnqzcQG2UToF0vkM/mDosdnhtGpjxPoAJP//mbqwM8cvGAAAAAAAAAAAACHJXEvY0Of///////////8=,"{""eventSeq"":""2"",""txDigest"":""8uJRiXjUxHLmNg76gMwjdDZuk9BHuhem5i7CpjiCNocH""}",1745874231360
0x6c796c3ab3421a68158e0df18e4657b2827b1f8fed5ed4b82dba9c935988711b,gateway,0xf95c57086aed4693df372ccbce420601bc102d20d34507e731946c3d4410ee13,0xf1962ddb76a7f9968b4e597278d3cc717a00620cc421b00e3429c5c071eba26a::events::PoolTickUpdate,"{""index"":{""bits"":4294910936},""liquidity_gross"":""6808026221793338"",""liquidity_net"":{""bits"":""6807896874826634""},""pool"":""0x3b585786b13af1d8ea067ab37101b6513a05d2f90cfe60e8b1d9e1b46a63c4fa""}",base64,O1hXhrE68djqBnqzcQG2UToF0vkM/mDosdnhtGpjxPrYI///OlCSIN0vGAAAAAAAAAAAAIo75AK/LxgAAAAAAAAAAAA=,"{""eventSeq"":""1"",""txDigest"":""8uJRiXjUxHLmNg76gMwjdDZuk9BHuhem5i7CpjiCNocH""}",1745874231360
0x6c796c3ab3421a68158e0df18e4657b2827b1f8fed5ed4b82dba9c935988711b,pool,0xf95c57086aed4693df372ccbce420601bc102d20d34507e731946c3d4410ee13,0x3492c874c1e3b3e2984e8c41b589e642d4d0a5d6459e5a9cfc2d52fd7c89c267::events::PositionOpened,"{""pool_id"":""0x3b585786b13af1d8ea067ab37101b6513a05d2f90cfe60e8b1d9e1b46a63c4fa"",""position_id"":""0x136d1f0a61b70c13e3417883d1a99817715e2a3a904e9fff1a044c165dbce1be"",""tick_lower"":{""bits"":4294910936},""tick_upper"":{""bits"":4294910976}}",base64,O1hXhrE68djqBnqzcQG2UToF0vkM/mDosdnhtGpjxPoTbR8KYbcME+NBeIPRqZgXcV4qOpBOn/8aBEwWXbzhvtgj//8AJP//,"{""eventSeq"":""0"",""txDigest"":""8uJRiXjUxHLmNg76gMwjdDZuk9BHuhem5i7CpjiCNocH""}",1745874231360
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderInfo,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""5749591394381045106"",""cumulative_quote_quantity"":""0"",""epoch"":""747"",""executed_quantity"":""0"",""expire_timestamp"":""1745876528956"",""fee_is_deep"":true,""fill_limit_reached"":false,""fills"":[],""is_bid"":false,""maker_fees"":""0"",""market_order"":false,""order_deep_price"":{""asset_is_base"":false,""deep_per_asset"":""0""},""order_id"":""170141184637924905956567983365168922294"",""order_inserted"":true,""order_type"":3,""original_quantity"":""110460000000"",""paid_fees"":""0"",""pool_id"":""0xb663828d6217467c8a1838a03793da896cbe745b150ebd57d82f814ca579fc22"",""price"":""63830000000"",""self_matching_option"":2,""status"":0,""timestamp"":""1745874230421"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,tmOCjWIXRnyKGDigN5PaiWy+dFsVDr1X2C+BTKV5/CK2fkkAAAAAAICBkNwOAACANEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n1ynbkZ6abKT83m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EAwKAgZDcDgAAAAAA1+23GQAAAAAAAAAAAAAAADyvWX6WAQAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAOsCAAAAAAAAAAAAAZWcNn6WAQAA,"{""eventSeq"":""1"",""txDigest"":""8mYzgPc8DFCpDWZBVAU6FMtqKWxjhCQY2gHwwij2gGyc""}",1745874231359
0xcaf6ba059d539a97646d47f0b9ddf843e138d215e2a12ca1f4585d386f7aec3a,pool,0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04,0x2c8d603bc51326b8c13cef9dd07031a408a48dddb541963357661df5d3204809::order_info::OrderPlaced,"{""balance_manager_id"":""0x344c2734b1d211bd15212bfb7847c66a3b18803f3f5ab00f5ff6f87b6fe6d27d"",""client_order_id"":""5749591394381045106"",""expire_timestamp"":""1745876528956"",""is_bid"":false,""order_id"":""170141184637924905956567983365168922294"",""placed_quantity"":""110460000000"",""pool_id"":""0xb663828d6217467c8a1838a03793da896cbe745b150ebd57d82f814ca579fc22"",""price"":""63830000000"",""timestamp"":""1745874230421"",""trader"":""0xcde6dbe01902be1f200ff03dbbd149e586847be8cee15235f82750d9b06c0e04""}",base64,NEwnNLHSEb0VISv7eEfGajsYgD8/WrAPX/b4e2/m0n22Y4KNYhdGfIoYOKA3k9qJbL50WxUOvVfYL4FMpXn8IrZ+SQAAAAAAgIGQ3A4AAIBynbkZ6abKT83m2+AZAr4fIA/wPbvRSeWGhHvozuFSNfgnUNmwbA4EgIGQ3A4AAAAAANfttxkAAAA8r1l+lgEAAJWcNn6WAQAA,"{""eventSeq"":""0"",""txDigest"":""8mYzgPc8DFCpDWZBVAU6FMtqKWxjhCQY2gHwwij2gGyc""}",1745874231359
0x8beb649d6a66b26d81682bee103698d0987004f3653151e1b439a23abb670dbe,exchange,0xe6c1d0de0acb87ff6e2c2c88566b6c559dbadc9d8a829e38555a46c230f93598,0xcb4e1ee2a3d6323c70e7b06a8638de6736982cbdc08317d33e6f098747e2b438::margin_bank::BankBalanceUpdateV2,"{""action"":""2"",""amount"":""90359640"",""destAddress"":""0xb7dc8030c94859e1cbb3dd8d7a7d3b586d644648a87328c31395165efb489145"",""destBalance"":""245332880488351"",""srcAddress"":""0xdade62fa7a4b4f1eac97c76d61e70b68c91d3c60ce399c7f741dee43e8d93167"",""srcBalance"":""2192011469446604"",""tx_index"":""32483564""}",base64,7KjvAQAAAAAAAAAAAAAAAAIAAAAAAAAA2t5i+npLTx6sl8dtYecLaMkdPGDOOZx/dB3uQ+jZMWe33IAwyUhZ4cuz3Y16fTtYbWRGSKhzKMMTlRZe+0iRRVjHYgUAAAAAAAAAAAAAAADM3fpwn8kHAAAAAAAAAAAAn3cxAyHfAAAAAAAAAAAAAA==,"{""eventSeq"":""32"",""txDigest"":""EJexi6HdeLMjtzYxrHnuUNs7uXaakyVPXPXhqhzXi4YY""}",1745874231045
